epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
746,4481.75,0.39448,0.21242,0.89347,0.9998,1,0.995,0.95411,0.35803,0.16749,0.80053,0.0005249,0.0005249,0.0005249
747,4487.72,0.369,0.21142,0.88922,0.99938,1,0.995,0.95351,0.36307,0.16766,0.80469,0.00052292,0.00052292,0.00052292
748,4493.64,0.37031,0.21,0.88474,0.99985,1,0.995,0.95707,0.34692,0.16262,0.79353,0.00052094,0.00052094,0.00052094
749,4499.6,0.37547,0.20953,0.89514,0.99986,1,0.995,0.9605,0.33481,0.15791,0.78631,0.00051896,0.00051896,0.00051896
750,4505.55,0.3691,0.20468,0.88425,0.99981,1,0.995,0.96012,0.34043,0.16038,0.78753,0.00051698,0.00051698,0.00051698
751,4511.5,0.36966,0.21178,0.88132,0.99972,1,0.995,0.96077,0.33611,0.15942,0.78473,0.000515,0.000515,0.000515
752,4517.63,0.37884,0.2122,0.88506,0.99962,1,0.995,0.96279,0.32538,0.15637,0.77926,0.00051302,0.00051302,0.00051302
753,4523.72,0.37175,0.20779,0.89397,0.99976,1,0.995,0.96132,0.3274,0.1564,0.77992,0.00051104,0.00051104,0.00051104
754,4529.67,0.38977,0.21352,0.89817,0.99983,1,0.995,0.95735,0.33957,0.16214,0.78642,0.00050906,0.00050906,0.00050906
755,4535.54,0.38641,0.21716,0.88189,0.99889,1,0.995,0.95647,0.3429,0.16318,0.78854,0.00050708,0.00050708,0.00050708
756,4541.48,0.37828,0.20901,0.88958,0.99977,1,0.995,0.95714,0.33912,0.16305,0.78762,0.0005051,0.0005051,0.0005051
757,4547.4,0.37333,0.21884,0.88459,0.99895,1,0.99499,0.95878,0.3343,0.16204,0.78611,0.00050312,0.00050312,0.00050312
758,4553.32,0.36947,0.20634,0.88404,0.99889,1,0.99499,0.95951,0.33238,0.16199,0.78396,0.00050114,0.00050114,0.00050114
759,4559.22,0.36121,0.20962,0.8723,0.99807,1,0.99498,0.95888,0.33571,0.16267,0.78348,0.00049916,0.00049916,0.00049916
760,4565.19,0.37084,0.20731,0.8776,0.99826,0.99988,0.99498,0.9565,0.34073,0.16407,0.78501,0.00049718,0.00049718,0.00049718
761,4571.11,0.38168,0.21036,0.8889,0.99913,0.999,0.99499,0.95391,0.3496,0.16642,0.78818,0.0004952,0.0004952,0.0004952
762,4577.08,0.35901,0.20586,0.87753,0.99897,0.99825,0.99499,0.95218,0.36009,0.16902,0.79461,0.00049322,0.00049322,0.00049322
763,4583,0.37431,0.20858,0.88193,0.99808,0.99825,0.99441,0.95006,0.3647,0.17022,0.79581,0.00049124,0.00049124,0.00049124
764,4588.89,0.37308,0.21099,0.88497,0.99813,0.99825,0.99438,0.95345,0.35506,0.16659,0.78831,0.00048926,0.00048926,0.00048926
765,4594.85,0.36356,0.20846,0.88723,0.99903,0.99825,0.99441,0.95398,0.35401,0.16482,0.78741,0.00048728,0.00048728,0.00048728
766,4600.75,0.36948,0.20668,0.88582,0.99989,1,0.995,0.95516,0.35146,0.16332,0.78669,0.0004853,0.0004853,0.0004853
767,4606.65,0.37431,0.20416,0.89356,0.99913,0.99997,0.995,0.95615,0.35035,0.16382,0.7858,0.00048332,0.00048332,0.00048332
768,4612.61,0.3725,0.21122,0.88362,0.99902,1,0.995,0.95844,0.34214,0.16052,0.78227,0.00048134,0.00048134,0.00048134
769,4618.51,0.37241,0.20745,0.87849,0.99913,0.99994,0.995,0.96002,0.33358,0.15863,0.7777,0.00047936,0.00047936,0.00047936
770,4624.41,0.37756,0.2128,0.88751,0.99813,1,0.99496,0.96073,0.327,0.158,0.77547,0.00047738,0.00047738,0.00047738
771,4630.36,0.36904,0.20767,0.88358,0.99801,0.99913,0.99463,0.96218,0.3271,0.1575,0.77757,0.0004754,0.0004754,0.0004754
772,4636.3,0.35211,0.20664,0.87734,0.9987,1,0.995,0.96294,0.32108,0.15583,0.77392,0.00047342,0.00047342,0.00047342
773,4642.41,0.37396,0.20924,0.87937,0.998,1,0.995,0.96308,0.318,0.15413,0.77153,0.00047144,0.00047144,0.00047144
774,4648.51,0.36294,0.20881,0.88104,0.99824,1,0.995,0.9617,0.32665,0.1566,0.77489,0.00046946,0.00046946,0.00046946
775,4654.39,0.37989,0.21573,0.89181,0.9988,1,0.995,0.96158,0.33516,0.1592,0.77917,0.00046748,0.00046748,0.00046748
776,4660.32,0.37322,0.20806,0.88947,0.99923,1,0.995,0.95759,0.34367,0.16125,0.78458,0.0004655,0.0004655,0.0004655
777,4666.23,0.36256,0.20657,0.87869,0.99909,1,0.995,0.95752,0.34458,0.16029,0.78658,0.00046352,0.00046352,0.00046352
778,4672.17,0.36299,0.19944,0.87967,0.99962,1,0.995,0.95989,0.33612,0.15787,0.78277,0.00046154,0.00046154,0.00046154
779,4678.03,0.35808,0.20691,0.88105,0.99985,1,0.995,0.96086,0.32936,0.15648,0.77975,0.00045956,0.00045956,0.00045956
780,4683.97,0.35964,0.20517,0.88161,0.99989,1,0.995,0.96138,0.32507,0.15392,0.77791,0.00045758,0.00045758,0.00045758
781,4689.93,0.36536,0.20459,0.88867,0.99989,1,0.995,0.96516,0.31504,0.14978,0.77322,0.0004556,0.0004556,0.0004556
782,4696.11,0.36563,0.20316,0.88036,0.99988,1,0.995,0.96364,0.31602,0.1515,0.77352,0.00045362,0.00045362,0.00045362
783,4702.07,0.3609,0.20421,0.87854,0.99986,1,0.995,0.96142,0.32582,0.15398,0.78027,0.00045164,0.00045164,0.00045164
784,4708,0.37759,0.20762,0.88113,0.99905,1,0.995,0.95826,0.33397,0.15668,0.7847,0.00044966,0.00044966,0.00044966
785,4713.92,0.37711,0.20734,0.88285,0.99822,1,0.99499,0.95823,0.33384,0.15652,0.78497,0.00044768,0.00044768,0.00044768
786,4719.83,0.35102,0.1944,0.87819,0.99908,1,0.995,0.96071,0.32773,0.15426,0.78165,0.0004457,0.0004457,0.0004457
787,4725.8,0.37408,0.20211,0.88393,0.99904,1,0.995,0.96032,0.32663,0.15282,0.77954,0.00044372,0.00044372,0.00044372
788,4731.72,0.36101,0.2055,0.87811,0.99911,1,0.995,0.96162,0.32619,0.15395,0.77764,0.00044174,0.00044174,0.00044174
789,4737.66,0.37127,0.20427,0.88105,0.99999,1,0.995,0.96049,0.32992,0.15683,0.77847,0.00043976,0.00043976,0.00043976
790,4743.57,0.35625,0.19622,0.87966,0.99894,0.99738,0.99454,0.9607,0.33512,0.15643,0.78161,0.00043778,0.00043778,0.00043778
791,4749.51,0.35851,0.2028,0.87917,0.99986,0.99825,0.995,0.95965,0.33715,0.15833,0.78185,0.0004358,0.0004358,0.0004358
792,4755.45,0.35856,0.20003,0.88477,0.99978,0.99825,0.995,0.95818,0.34269,0.1591,0.78531,0.00043382,0.00043382,0.00043382
793,4761.4,0.36416,0.2031,0.88054,0.99878,0.99825,0.995,0.95804,0.34138,0.15906,0.78538,0.00043184,0.00043184,0.00043184
794,4767.36,0.35334,0.20187,0.88431,0.99897,0.99825,0.995,0.95925,0.33725,0.15697,0.78307,0.00042986,0.00042986,0.00042986
795,4773.28,0.37124,0.21059,0.88939,0.9981,1,0.99499,0.96042,0.33667,0.15608,0.78419,0.00042788,0.00042788,0.00042788
796,4779.2,0.35791,0.20583,0.88742,0.99721,0.99913,0.99445,0.95913,0.34314,0.15927,0.78873,0.0004259,0.0004259,0.0004259
797,4785.12,0.35602,0.19674,0.88349,0.9971,0.99913,0.99449,0.95709,0.34439,0.16006,0.79036,0.00042392,0.00042392,0.00042392
798,4791,0.35404,0.20029,0.8819,0.99725,0.99913,0.99453,0.96096,0.33446,0.15587,0.78465,0.00042194,0.00042194,0.00042194
799,4796.96,0.3519,0.19184,0.87171,0.99913,0.99997,0.995,0.96343,0.32167,0.15299,0.77708,0.00041996,0.00041996,0.00041996
800,4802.86,0.3616,0.19683,0.88526,0.99893,1,0.995,0.96153,0.32949,0.15447,0.7813,0.00041798,0.00041798,0.00041798
801,4808.74,0.36212,0.20486,0.87434,0.99825,0.99906,0.995,0.95702,0.34636,0.16049,0.79149,0.000416,0.000416,0.000416
802,4814.67,0.37315,0.20052,0.88869,0.99739,0.99998,0.99499,0.95587,0.35109,0.16202,0.79278,0.00041402,0.00041402,0.00041402
803,4820.78,0.34771,0.2008,0.87553,0.99643,1,0.995,0.9588,0.34061,0.15827,0.78777,0.00041204,0.00041204,0.00041204
804,4826.68,0.35031,0.1955,0.88049,0.99861,1,0.995,0.96113,0.33115,0.15501,0.78281,0.00041006,0.00041006,0.00041006
805,4832.65,0.37506,0.20573,0.88455,0.99898,1,0.995,0.96363,0.32514,0.15294,0.77966,0.00040808,0.00040808,0.00040808
806,4838.58,0.3506,0.19764,0.87244,0.99883,1,0.995,0.96454,0.32126,0.15201,0.77802,0.0004061,0.0004061,0.0004061
807,4844.54,0.35763,0.20405,0.88499,0.9982,1,0.995,0.96618,0.31546,0.14883,0.77508,0.00040412,0.00040412,0.00040412
808,4850.68,0.35536,0.19691,0.88013,0.99944,1,0.995,0.966,0.31474,0.14788,0.7739,0.00040214,0.00040214,0.00040214
809,4856.67,0.35065,0.20108,0.87386,0.99851,1,0.995,0.96059,0.32863,0.1529,0.77926,0.00040016,0.00040016,0.00040016
810,4862.55,0.35201,0.194,0.8713,0.99922,1,0.995,0.96169,0.32914,0.15343,0.77836,0.00039818,0.00039818,0.00039818
811,4868.46,0.34998,0.19682,0.87018,0.99874,1,0.995,0.96529,0.31732,0.14995,0.77148,0.0003962,0.0003962,0.0003962
812,4874.37,0.34348,0.19845,0.86488,0.99878,1,0.995,0.96606,0.31539,0.14872,0.7701,0.00039422,0.00039422,0.00039422
813,4880.3,0.35618,0.19794,0.87381,0.99974,1,0.995,0.96334,0.32416,0.15155,0.77449,0.00039224,0.00039224,0.00039224
814,4886.22,0.35663,0.20097,0.88343,0.99988,1,0.995,0.96057,0.33138,0.15306,0.77919,0.00039026,0.00039026,0.00039026
815,4892.21,0.34561,0.19946,0.8766,0.99989,1,0.995,0.96329,0.32483,0.15119,0.7756,0.00038828,0.00038828,0.00038828
816,4898.21,0.37334,0.20914,0.88445,0.99989,1,0.995,0.96471,0.32232,0.14984,0.77458,0.0003863,0.0003863,0.0003863
817,4904.23,0.33834,0.19256,0.86809,0.99987,1,0.995,0.96376,0.32177,0.15053,0.77457,0.00038432,0.00038432,0.00038432
818,4910.18,0.35146,0.19386,0.8768,0.99958,1,0.995,0.96387,0.31877,0.14861,0.7731,0.00038234,0.00038234,0.00038234
819,4916.11,0.34578,0.19393,0.86826,0.99987,1,0.995,0.96628,0.31221,0.14583,0.76938,0.00038036,0.00038036,0.00038036
820,4922.29,0.34138,0.19213,0.86995,0.99949,1,0.995,0.96745,0.30944,0.14603,0.76746,0.00037838,0.00037838,0.00037838
821,4928.44,0.34438,0.19035,0.86804,0.99909,1,0.995,0.96658,0.31452,0.1479,0.76984,0.0003764,0.0003764,0.0003764
822,4934.35,0.35489,0.19199,0.8777,0.99991,1,0.995,0.96495,0.32068,0.14988,0.77379,0.00037442,0.00037442,0.00037442
823,4940.28,0.35723,0.20042,0.87968,0.9999,1,0.995,0.96491,0.32178,0.15009,0.77427,0.00037244,0.00037244,0.00037244
824,4946.24,0.36614,0.2035,0.86839,0.99989,1,0.995,0.96484,0.32001,0.15189,0.77361,0.00037046,0.00037046,0.00037046
825,4952.2,0.34558,0.20206,0.88614,0.9999,1,0.995,0.96503,0.321,0.15133,0.77475,0.00036848,0.00036848,0.00036848
826,4958.19,0.34118,0.19613,0.8628,0.9999,1,0.995,0.9652,0.31909,0.15072,0.77349,0.0003665,0.0003665,0.0003665
827,4964.13,0.35597,0.1975,0.87764,0.99991,1,0.995,0.96581,0.31589,0.14751,0.77154,0.00036452,0.00036452,0.00036452
828,4970.01,0.34373,0.19301,0.88038,0.9999,1,0.995,0.96658,0.31464,0.14659,0.77071,0.00036254,0.00036254,0.00036254
829,4975.94,0.34242,0.19806,0.87486,0.99981,1,0.995,0.96593,0.31353,0.14676,0.77021,0.00036056,0.00036056,0.00036056
830,4981.88,0.34561,0.19235,0.88144,0.99976,1,0.995,0.96594,0.31339,0.14706,0.76988,0.00035858,0.00035858,0.00035858
831,4987.82,0.33733,0.19487,0.87396,0.99979,1,0.995,0.96571,0.31551,0.14834,0.77109,0.0003566,0.0003566,0.0003566
832,4993.74,0.3422,0.19731,0.86792,0.99985,1,0.995,0.96495,0.31677,0.14816,0.77156,0.00035462,0.00035462,0.00035462
833,4999.67,0.33711,0.19491,0.87365,0.99989,1,0.995,0.96634,0.31181,0.1455,0.76882,0.00035264,0.00035264,0.00035264
834,5005.6,0.34913,0.19955,0.87242,0.99991,1,0.995,0.96734,0.30417,0.14416,0.76526,0.00035066,0.00035066,0.00035066
835,5011.51,0.35039,0.19126,0.87552,0.99991,1,0.995,0.96599,0.30557,0.14457,0.76599,0.00034868,0.00034868,0.00034868
836,5017.47,0.33616,0.19115,0.8731,0.9999,1,0.995,0.9643,0.31596,0.14651,0.77173,0.0003467,0.0003467,0.0003467
837,5023.35,0.3626,0.19486,0.87835,0.99988,1,0.995,0.96253,0.322,0.14921,0.77555,0.00034472,0.00034472,0.00034472
838,5029.26,0.35586,0.20514,0.88054,0.99985,1,0.995,0.96232,0.32038,0.14904,0.77534,0.00034274,0.00034274,0.00034274
839,5035.21,0.35221,0.19611,0.87684,0.99985,1,0.995,0.96418,0.31683,0.14813,0.77379,0.00034076,0.00034076,0.00034076
840,5041.13,0.33677,0.18846,0.87327,0.99991,1,0.995,0.96306,0.32105,0.14945,0.77585,0.00033878,0.00033878,0.00033878
841,5047.07,0.33438,0.1916,0.86782,0.99991,1,0.995,0.96351,0.3189,0.14834,0.77529,0.0003368,0.0003368,0.0003368
842,5053,0.33676,0.18808,0.88115,1,0.99998,0.995,0.96288,0.3222,0.14885,0.77663,0.00033482,0.00033482,0.00033482
843,5058.92,0.34332,0.19757,0.8674,1,0.99977,0.995,0.96021,0.33201,0.15326,0.78115,0.00033284,0.00033284,0.00033284
844,5064.87,0.35463,0.19798,0.87881,0.99927,1,0.995,0.95879,0.33555,0.15442,0.78273,0.00033086,0.00033086,0.00033086
845,5070.79,0.34467,0.19168,0.87655,0.99958,1,0.995,0.95904,0.33435,0.15391,0.78205,0.00032888,0.00032888,0.00032888
846,5076.72,0.33401,0.18388,0.86671,0.9997,1,0.995,0.95877,0.33597,0.15433,0.78339,0.0003269,0.0003269,0.0003269
847,5082.62,0.34373,0.19119,0.87342,0.99973,1,0.995,0.95975,0.33376,0.15325,0.78304,0.00032492,0.00032492,0.00032492
848,5088.53,0.31905,0.1793,0.86484,0.99967,1,0.995,0.96038,0.32952,0.15225,0.78011,0.00032294,0.00032294,0.00032294
849,5094.41,0.33805,0.18339,0.8737,0.9997,1,0.995,0.96327,0.32164,0.14941,0.77495,0.00032096,0.00032096,0.00032096
850,5100.32,0.3394,0.19314,0.86415,0.99979,1,0.995,0.96529,0.31441,0.1467,0.77116,0.00031898,0.00031898,0.00031898
851,5106.21,0.35162,0.19863,0.87494,0.99978,1,0.995,0.96534,0.31535,0.14669,0.77204,0.000317,0.000317,0.000317
852,5112.17,0.33414,0.19074,0.87706,0.99969,1,0.995,0.96492,0.31677,0.1469,0.77333,0.00031502,0.00031502,0.00031502
853,5118.14,0.35446,0.20269,0.87931,0.9996,1,0.995,0.96447,0.31566,0.14732,0.77235,0.00031304,0.00031304,0.00031304
854,5124.08,0.3301,0.18693,0.86741,0.99961,1,0.995,0.96476,0.31858,0.14778,0.77395,0.00031106,0.00031106,0.00031106
855,5130.01,0.3386,0.19386,0.87205,0.99888,1,0.995,0.96438,0.3209,0.14909,0.77514,0.00030908,0.00030908,0.00030908
856,5135.87,0.33999,0.19482,0.8757,0.99894,1,0.995,0.96578,0.31312,0.14708,0.77099,0.0003071,0.0003071,0.0003071
857,5141.81,0.33332,0.18828,0.86981,0.99825,1,0.995,0.96764,0.30971,0.14588,0.76905,0.00030512,0.00030512,0.00030512
858,5147.95,0.34134,0.18806,0.87603,0.99739,0.99999,0.995,0.96501,0.31819,0.14756,0.77362,0.00030314,0.00030314,0.00030314
859,5153.87,0.31533,0.17839,0.85828,0.99825,0.99874,0.995,0.96339,0.32309,0.14847,0.77652,0.00030116,0.00030116,0.00030116
860,5159.81,0.33146,0.18277,0.87479,0.99825,0.99888,0.995,0.965,0.3187,0.14678,0.7743,0.00029918,0.00029918,0.00029918
861,5165.73,0.34216,0.19786,0.87078,0.99913,0.99906,0.995,0.967,0.30759,0.14369,0.76862,0.0002972,0.0002972,0.0002972
862,5171.71,0.34349,0.19387,0.88264,0.99818,0.99913,0.995,0.96752,0.30498,0.14285,0.7674,0.00029522,0.00029522,0.00029522
863,5177.66,0.33656,0.18607,0.86596,0.99826,0.99994,0.99499,0.96709,0.30634,0.14334,0.7682,0.00029324,0.00029324,0.00029324
864,5183.61,0.33026,0.18735,0.87456,0.99824,1,0.99495,0.9656,0.30922,0.14383,0.76925,0.00029126,0.00029126,0.00029126
865,5189.57,0.33377,0.18588,0.86621,0.99907,1,0.995,0.96549,0.30966,0.14351,0.77008,0.00028928,0.00028928,0.00028928
866,5195.48,0.33994,0.18361,0.86247,0.99903,1,0.995,0.96546,0.31338,0.14425,0.77277,0.0002873,0.0002873,0.0002873
867,5201.44,0.35142,0.19651,0.87501,0.99907,1,0.995,0.96526,0.31379,0.14428,0.77304,0.00028532,0.00028532,0.00028532
868,5207.41,0.3302,0.18305,0.86938,0.99913,0.99997,0.995,0.9657,0.31062,0.14306,0.77083,0.00028334,0.00028334,0.00028334
869,5213.37,0.34226,0.18965,0.86151,0.99906,1,0.995,0.96611,0.31037,0.14472,0.76951,0.00028136,0.00028136,0.00028136
870,5219.29,0.33992,0.1971,0.86703,0.99848,1,0.995,0.96603,0.31265,0.14471,0.76985,0.00027938,0.00027938,0.00027938
871,5225.2,0.31393,0.1799,0.86029,0.99893,1,0.995,0.96501,0.31266,0.14414,0.7689,0.0002774,0.0002774,0.0002774
872,5231.17,0.3324,0.18819,0.87555,0.99976,1,0.995,0.96591,0.30777,0.14264,0.76668,0.00027542,0.00027542,0.00027542
873,5237.11,0.32982,0.18508,0.8659,0.99969,1,0.995,0.968,0.30351,0.14071,0.76457,0.00027344,0.00027344,0.00027344
874,5243.26,0.33392,0.18943,0.87208,0.99971,1,0.995,0.9688,0.30159,0.14037,0.76329,0.00027146,0.00027146,0.00027146
875,5249.34,0.32674,0.18913,0.87206,0.99976,1,0.995,0.96795,0.30435,0.14119,0.76425,0.00026948,0.00026948,0.00026948
876,5255.23,0.33133,0.17939,0.86702,0.9998,1,0.995,0.96776,0.30716,0.142,0.76517,0.0002675,0.0002675,0.0002675
877,5261.16,0.33578,0.19274,0.87276,0.99983,1,0.995,0.96712,0.30559,0.14118,0.76452,0.00026552,0.00026552,0.00026552
878,5267.09,0.32219,0.188,0.86201,0.99984,1,0.995,0.96663,0.305,0.14186,0.76393,0.00026354,0.00026354,0.00026354
879,5273.05,0.33659,0.19535,0.87302,0.99988,1,0.995,0.96783,0.29959,0.14114,0.76155,0.00026156,0.00026156,0.00026156
880,5278.98,0.32929,0.18813,0.88043,0.99989,1,0.995,0.96733,0.30148,0.14224,0.76243,0.00025958,0.00025958,0.00025958
881,5284.91,0.31712,0.18142,0.85894,0.9999,1,0.995,0.96698,0.30323,0.14245,0.76345,0.0002576,0.0002576,0.0002576
882,5290.81,0.30618,0.18004,0.85993,0.9998,1,0.995,0.96508,0.30677,0.14354,0.76499,0.00025562,0.00025562,0.00025562
883,5296.77,0.32132,0.18079,0.86219,0.99903,1,0.995,0.96283,0.31655,0.14684,0.76924,0.00025364,0.00025364,0.00025364
884,5302.74,0.33359,0.19161,0.87489,0.99901,1,0.995,0.96205,0.32021,0.1473,0.77126,0.00025166,0.00025166,0.00025166
885,5308.66,0.32939,0.18788,0.86094,0.99983,1,0.995,0.96119,0.32449,0.14869,0.77363,0.00024968,0.00024968,0.00024968
886,5314.61,0.30682,0.17817,0.85032,0.99988,1,0.995,0.95941,0.32525,0.1486,0.77403,0.0002477,0.0002477,0.0002477
887,5320.5,0.31899,0.1824,0.87284,0.99991,1,0.995,0.95826,0.32356,0.14837,0.77325,0.00024572,0.00024572,0.00024572
888,5326.41,0.33635,0.18749,0.86909,0.99991,1,0.995,0.95771,0.32385,0.14883,0.77447,0.00024374,0.00024374,0.00024374
889,5332.36,0.31814,0.18516,0.86426,0.99978,1,0.995,0.95385,0.32849,0.15103,0.7779,0.00024176,0.00024176,0.00024176
890,5338.3,0.32876,0.1819,0.86382,0.99885,1,0.995,0.95297,0.33164,0.15193,0.78032,0.00023978,0.00023978,0.00023978
891,5344.21,0.30648,0.17918,0.8516,0.99868,1,0.99499,0.9543,0.32682,0.14961,0.77823,0.0002378,0.0002378,0.0002378
892,5350.15,0.34119,0.19122,0.86883,0.99931,1,0.995,0.95667,0.32211,0.14901,0.77582,0.00023582,0.00023582,0.00023582
893,5356.09,0.30923,0.1703,0.85552,0.99825,1,0.995,0.95866,0.31939,0.14839,0.7743,0.00023384,0.00023384,0.00023384
894,5362.02,0.32039,0.18342,0.87168,0.99814,1,0.99491,0.95885,0.31729,0.14791,0.77308,0.00023186,0.00023186,0.00023186
895,5367.97,0.31259,0.18269,0.86195,0.99819,1,0.99491,0.96015,0.31473,0.1469,0.77131,0.00022988,0.00022988,0.00022988
896,5373.82,0.31666,0.18292,0.86725,0.99819,1,0.99494,0.96023,0.31549,0.14637,0.77131,0.0002279,0.0002279,0.0002279
897,5379.7,0.32736,0.18222,0.87037,0.99801,1,0.99497,0.95852,0.31575,0.14657,0.77134,0.00022592,0.00022592,0.00022592
898,5385.58,0.31697,0.17972,0.85472,0.99823,1,0.99499,0.96076,0.31562,0.14689,0.77114,0.00022394,0.00022394,0.00022394
899,5391.45,0.32135,0.17796,0.86381,0.99826,0.99962,0.99498,0.95962,0.31402,0.14644,0.77061,0.00022196,0.00022196,0.00022196
900,5397.4,0.32274,0.18136,0.86122,0.99826,0.99936,0.995,0.96094,0.3109,0.14577,0.7698,0.00021998,0.00021998,0.00021998
901,5403.32,0.32234,0.18282,0.86124,0.99826,0.99954,0.995,0.96017,0.31308,0.14606,0.77151,0.000218,0.000218,0.000218
902,5409.26,0.32566,0.18645,0.86993,0.99826,0.99984,0.99499,0.9581,0.31789,0.14848,0.77435,0.00021602,0.00021602,0.00021602
903,5415.18,0.31446,0.1828,0.85906,0.99806,1,0.99499,0.9574,0.31884,0.14819,0.77549,0.00021404,0.00021404,0.00021404
904,5421.07,0.32423,0.18258,0.86381,0.99814,1,0.995,0.95961,0.31301,0.14594,0.77298,0.00021206,0.00021206,0.00021206
905,5426.95,0.31089,0.17637,0.85813,0.99826,0.99991,0.99493,0.95994,0.31194,0.1452,0.77314,0.00021008,0.00021008,0.00021008
906,5432.85,0.32262,0.1819,0.86757,0.99826,0.99974,0.99494,0.96,0.3133,0.14593,0.77446,0.0002081,0.0002081,0.0002081
907,5438.76,0.31892,0.18501,0.86836,0.99806,1,0.9949,0.95888,0.31666,0.14713,0.77625,0.00020612,0.00020612,0.00020612
908,5444.72,0.31154,0.17631,0.85006,0.99809,1,0.99493,0.95895,0.3182,0.14812,0.77691,0.00020414,0.00020414,0.00020414
909,5450.64,0.30743,0.17695,0.8648,0.99913,0.99987,0.99499,0.96055,0.31332,0.14546,0.77418,0.00020216,0.00020216,0.00020216
910,5456.59,0.30757,0.17607,0.86457,0.99898,1,0.995,0.96273,0.30592,0.14284,0.77049,0.00020018,0.00020018,0.00020018
911,5462.54,0.32477,0.1863,0.87526,0.99978,1,0.995,0.96384,0.29892,0.14057,0.76722,0.0001982,0.0001982,0.0001982
912,5468.48,0.3173,0.18367,0.87397,0.99979,1,0.995,0.96279,0.29651,0.13979,0.76636,0.00019622,0.00019622,0.00019622
913,5474.43,0.32198,0.18291,0.86497,0.99976,1,0.995,0.96354,0.29682,0.13976,0.76676,0.00019424,0.00019424,0.00019424
914,5480.39,0.31298,0.17981,0.85268,0.99975,1,0.995,0.96414,0.29801,0.14022,0.76739,0.00019226,0.00019226,0.00019226
915,5486.39,0.3142,0.18575,0.86734,0.99977,1,0.995,0.96215,0.30107,0.14143,0.76896,0.00019028,0.00019028,0.00019028
916,5492.34,0.31962,0.17919,0.86257,0.99958,1,0.995,0.96266,0.30438,0.14267,0.77084,0.0001883,0.0001883,0.0001883
917,5498.22,0.30508,0.17775,0.86461,0.99938,1,0.995,0.96243,0.30752,0.14291,0.77277,0.00018632,0.00018632,0.00018632
918,5504.13,0.32349,0.18587,0.87371,0.99943,1,0.995,0.96216,0.30838,0.14286,0.77399,0.00018434,0.00018434,0.00018434
919,5510.03,0.31633,0.18,0.86717,0.9995,1,0.995,0.96297,0.3067,0.14339,0.77382,0.00018236,0.00018236,0.00018236
920,5515.97,0.32017,0.1804,0.86202,0.99962,1,0.995,0.96379,0.30333,0.14119,0.77255,0.00018038,0.00018038,0.00018038
921,5521.92,0.29974,0.16864,0.8582,0.99969,1,0.995,0.9657,0.29932,0.14047,0.77075,0.0001784,0.0001784,0.0001784
922,5527.82,0.30618,0.17167,0.86038,0.99973,1,0.995,0.96582,0.29806,0.14079,0.76975,0.00017642,0.00017642,0.00017642
923,5533.74,0.33137,0.18571,0.87322,0.99972,1,0.995,0.96636,0.29907,0.14114,0.76973,0.00017444,0.00017444,0.00017444
924,5539.68,0.30266,0.17179,0.86383,0.99968,1,0.995,0.96689,0.30164,0.14199,0.77082,0.00017246,0.00017246,0.00017246
925,5545.67,0.30411,0.1737,0.86708,0.99961,1,0.995,0.96593,0.30303,0.14231,0.77117,0.00017048,0.00017048,0.00017048
926,5551.61,0.31934,0.17926,0.86434,0.99957,1,0.995,0.96549,0.30517,0.14256,0.77158,0.0001685,0.0001685,0.0001685
927,5557.52,0.31641,0.17633,0.87191,0.99951,1,0.995,0.96436,0.30865,0.1442,0.77333,0.00016652,0.00016652,0.00016652
928,5563.45,0.31763,0.18026,0.8616,0.9995,1,0.995,0.96276,0.31237,0.14523,0.77512,0.00016454,0.00016454,0.00016454
929,5569.35,0.32252,0.17758,0.86289,0.99944,1,0.995,0.96239,0.31359,0.14544,0.7758,0.00016256,0.00016256,0.00016256
930,5575.28,0.30665,0.17155,0.85951,0.99946,1,0.995,0.96331,0.31058,0.14534,0.77425,0.00016058,0.00016058,0.00016058
931,5581.26,0.32197,0.18164,0.87018,0.99941,1,0.995,0.96542,0.30557,0.14305,0.77156,0.0001586,0.0001586,0.0001586
932,5587.21,0.31737,0.17982,0.87296,0.99948,1,0.995,0.96622,0.30223,0.14235,0.76979,0.00015662,0.00015662,0.00015662
933,5593.09,0.29421,0.17187,0.86443,0.9991,1,0.995,0.96592,0.30271,0.14245,0.76992,0.00015464,0.00015464,0.00015464
934,5599.03,0.31191,0.18128,0.8657,0.99895,1,0.995,0.96522,0.30542,0.14317,0.77185,0.00015266,0.00015266,0.00015266
935,5604.99,0.30105,0.17103,0.85097,0.99888,1,0.995,0.96459,0.30632,0.14333,0.77252,0.00015068,0.00015068,0.00015068
936,5610.89,0.319,0.1746,0.8702,0.99887,1,0.995,0.96416,0.3052,0.14231,0.77231,0.0001487,0.0001487,0.0001487
937,5616.76,0.30244,0.17061,0.8615,0.99888,1,0.995,0.96488,0.30494,0.1418,0.77214,0.00014672,0.00014672,0.00014672
938,5622.65,0.31061,0.17319,0.86707,0.99887,1,0.995,0.96515,0.30428,0.14193,0.77159,0.00014474,0.00014474,0.00014474
939,5628.51,0.31498,0.17872,0.86361,0.99893,1,0.995,0.96599,0.30284,0.14157,0.77046,0.00014276,0.00014276,0.00014276
